nodeid,date,num_people,userid,last_updated,last_retrieved,funding_amount
6faec310-df05-483a-a1c9-2926fe783145,2014-10-01,2000.0,ecb7a881-a176-4edb-899f-f4b65cdcab3b,2016-07-27 13:12:33,11:02:52,
6faec310-df05-483a-a1c9-2926fe783145,2014-11-01,3000.0,fe4113b7-8c52-4bb9-a6c0-5649a69237d7,2016-07-15 08:39:11,11:03:04,
6faec310-df05-483a-a1c9-2926fe783145,2014-12-01,3000.0,cbe12f2d-cbf7-414e-a151-7a92d1961d6c,2016-06-20 09:17:56,11:02:24,
6faec310-df05-483a-a1c9-2926fe783145,2015-01-01,30.0,8acea184-fd78-4325-8764-5ed85f550118,2016-06-02 11:29:35,11:01:35,
6faec310-df05-483a-a1c9-2926fe783145,2015-09-01,1000.0,9dd7b3cf-5cf8-4a5a-9c17-831cd6e0f83b,2016-06-14 10:03:55,11:01:43,
6faec310-df05-483a-a1c9-2926fe783145,2015-10-01,2000.0,bd2e6487-cfc0-4a11-849f-ca38a7ff5c8f,2016-06-14 09:54:52,11:02:02,
6faec310-df05-483a-a1c9-2926fe783145,2015-11-01,10000.0,e1813f3d-5b07-40df-977d-63de1577c6f6,2016-08-02 08:07:08,11:02:44,
6faec310-df05-483a-a1c9-2926fe783145,2015-12-01,5000.0,d57ef2f6-7b0f-47c1-bfd0-91cf5231c712,2016-07-29 10:38:07,11:02:37,
6faec310-df05-483a-a1c9-2926fe783145,2016-01-01,2000.0,6dc7512b-3893-4df6-b752-8092db153e47,2016-07-25 20:24:29,11:01:21,
6faec310-df05-483a-a1c9-2926fe783145,2016-05-01,1000.0,4dc1436c-88e4-45a4-92a8-c4b90cdf30ed,2016-07-08 18:53:57,11:01:05,
703212bb-33e9-49c8-a69e-75a37976ff56,2016-01-01,,b02f68f1-3dce-4590-ab01-a472ba6d6b14,2016-05-30 13:48:46,11:01:51,25000.0
717a8a40-3f63-4329-bfd4-3d56040d5576,2012-12-01,2.0,161f5f8a-b885-44ef-816a-18d3d755bce6,2016-06-07 11:49:24,11:00:33,
717a8a40-3f63-4329-bfd4-3d56040d5576,2013-03-01,,161f5f8a-b885-44ef-816a-18d3d755bce6,2016-06-07 11:49:24,11:00:33,540000.0
717a8a40-3f63-4329-bfd4-3d56040d5576,2013-12-01,4.0,161f5f8a-b885-44ef-816a-18d3d755bce6,2016-06-07 11:49:24,11:00:33,
717a8a40-3f63-4329-bfd4-3d56040d5576,2014-12-01,6.0,161f5f8a-b885-44ef-816a-18d3d755bce6,2016-06-07 11:49:24,11:00:33,
717a8a40-3f63-4329-bfd4-3d56040d5576,2015-12-01,8.0,161f5f8a-b885-44ef-816a-18d3d755bce6,2016-06-07 11:49:24,11:00:33,
717e6b06-2ff7-44e3-abf0-dcaa5293630c,2014-09-01,20.0,dd80d069-537b-4cc9-bc8d-1c15ad27affb,2016-08-03 09:07:59,11:02:42,
71de11a1-0d0f-4cec-b1ae-542a8cb788ce,2016-01-01,3.0,d156baf8-1c36-4711-b522-e11e83103f1f,2016-09-02 10:05:58,11:02:35,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2003-12-01,1.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2004-12-01,1.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2005-12-01,2.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2006-12-01,2.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2007-12-01,2.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2008-12-01,3.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2009-12-01,3.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2010-12-01,3.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2011-12-01,3.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2012-12-01,4.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2013-12-01,4.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2014-12-01,5.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
7249c576-38bb-4e95-85d8-c7ad81e2e7fb,2015-12-01,5.0,07987d94-587c-41f1-9ad5-b7ac8e9ccc75,2016-06-20 09:49:09,11:00:23,
72a97101-8644-487e-8d9f-794fec32f952,2012-12-01,1.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
72a97101-8644-487e-8d9f-794fec32f952,2013-12-01,2.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
72a97101-8644-487e-8d9f-794fec32f952,2014-12-01,1.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
72a97101-8644-487e-8d9f-794fec32f952,2015-12-01,1.0,82007eab-2ac9-43f1-8322-332f3549984a,2016-06-20 08:45:33,11:01:30,
733096fe-d367-4373-8774-c73446eb3c64,2014-05-01,3.0,87857c3f-5ece-4c84-a0cf-bf1e49b754c4,2016-08-22 12:12:41,11:01:32,
733096fe-d367-4373-8774-c73446eb3c64,2014-10-01,,87857c3f-5ece-4c84-a0cf-bf1e49b754c4,2016-08-22 12:12:41,11:01:32,100.0
73532dc1-da25-4386-bd8b-3944b0f2d5f9,2015-11-01,40000.0,0e392ee9-d472-4f20-a379-731821a0b931,2016-05-24 18:06:35,11:00:29,
73ea3fef-3a8b-43cf-ab26-a343a34c28c2,2016-07-01,365.0,e197c75a-ca56-40bf-878e-4f78549630b4,2016-08-04 11:08:32,11:02:45,
751cedd9-70fd-44d9-9964-4e22709d75eb,2014-12-01,4.0,cb250e2a-97ba-4ff4-808d-48238158939a,2016-07-27 10:04:31,11:02:23,
75707234-54ae-438d-9cd2-b3627317d9dc,2014-07-01,45.0,25f34aa8-94f5-4e76-9c82-caf2c4f69c25,2016-08-02 14:01:37,11:00:40,
77633a6a-0982-40e5-9d58-07f5056fa5b9,2015-12-01,3.0,3c8c63a7-c1bd-4621-84b3-22beee312482,2016-07-25 20:24:29,11:00:58,
77633a6a-0982-40e5-9d58-07f5056fa5b9,2016-01-01,,3c8c63a7-c1bd-4621-84b3-22beee312482,2016-07-25 20:24:29,11:00:58,3000.0
77633a6a-0982-40e5-9d58-07f5056fa5b9,2016-03-01,,3c8c63a7-c1bd-4621-84b3-22beee312482,2016-07-25 20:24:29,11:00:58,15000.0
77c89bfc-b7a4-4d55-9dfb-adcfe31c6361,2016-01-01,2.0,773fa5d5-a347-48bb-a835-79c651aa3df7,2016-07-13 18:07:15,11:01:24,
77c89bfc-b7a4-4d55-9dfb-adcfe31c6361,2016-06-01,,773fa5d5-a347-48bb-a835-79c651aa3df7,2016-07-13 18:07:15,11:01:24,500000.0
78464683-2f4f-4018-bd1e-419dcdb9d2bb,2014-12-01,5.0,dedc6fdf-19b1-40a6-982f-1c237f831f40,2016-07-14 15:24:28,11:02:43,
78464683-2f4f-4018-bd1e-419dcdb9d2bb,2015-12-01,15.0,dedc6fdf-19b1-40a6-982f-1c237f831f40,2016-07-14 15:24:28,11:02:43,
78865e9a-33d5-4e36-965a-15e785642b70,2011-01-01,,eb5b5e69-4410-4442-be1f-05291bee5600,2016-07-31 14:39:58,11:02:51,250000.0
7913f6b5-af44-4721-8ab3-5d0adeecc28b,2016-03-01,150.0,6607952c-0ad4-405c-869c-ee9852f0f80d,2016-07-15 06:01:26,11:01:16,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2004-12-01,6.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2005-12-01,7.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2006-12-01,10.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2007-12-01,13.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2008-12-01,18.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2009-12-01,28.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2010-12-01,29.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2011-12-01,31.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2012-12-01,34.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2013-12-01,36.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2014-12-01,44.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79bbdc39-adf8-4388-bddc-e6d0e726d5bf,2015-12-01,52.0,c53759b3-29f7-49a5-868f-4aae22af4cbe,2016-07-05 07:47:38,11:02:15,
79ed2079-06aa-4c26-844f-c5dfc282945e,2006-12-01,25.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2007-12-01,28.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2008-12-01,29.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2009-12-01,30.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2010-12-01,40.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2011-12-01,50.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2012-12-01,60.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2013-12-01,70.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2014-12-01,80.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
79ed2079-06aa-4c26-844f-c5dfc282945e,2015-12-01,90.0,616f77cc-b183-4e8e-add2-50eefee8eba3,2016-05-24 18:06:35,11:01:16,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1992-12-01,4.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1993-12-01,6.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1994-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1995-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1996-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1997-12-01,12.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1998-12-01,12.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,1999-12-01,12.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2000-12-01,12.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2001-12-01,12.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2002-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2003-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2004-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2005-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2006-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2007-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2008-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2009-12-01,10.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2010-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2011-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2012-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2013-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2014-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a29e63b-41fa-4b0a-9701-0e3969c0ad23,2015-12-01,8.0,051823b9-1deb-4fff-b1cc-9d4ff9eeb1fc,2016-07-29 11:04:57,11:00:22,
7a979868-005d-42d5-90f3-8abe045c1c2c,2016-01-01,3.0,e7a3468f-48b1-4fb6-bd92-f19ac6fd2abf,2016-08-22 10:15:55,11:02:48,
7ae9a639-0d49-4166-addb-d94ab0f9dc0b,2016-04-01,2.0,0978caa0-1d4d-4c06-9b34-912d13efae7c,2016-08-24 09:26:27,11:00:25,
7b289612-2a8c-411b-ace2-00cb6f833d17,2015-06-01,2000.0,87fa02a8-5807-4d44-ab10-f5f408f0dbd6,2016-08-26 10:53:44,11:01:32,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2009-12-01,2.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2010-12-01,2.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2011-12-01,2.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2012-12-01,2.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2013-12-01,4.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2014-12-01,5.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7b496adc-33eb-4458-a2a5-8dba69c1f921,2015-12-01,0.0,6c44bc32-8556-4773-a673-cc9464cb5e15,2016-07-01 12:24:28,11:01:20,
7c3dcb5c-03d0-4d86-a020-fa0041b890f2,2015-10-01,7000.0,19fc1658-f1bb-4a86-8e34-29a7c3a322db,2016-09-07 08:34:45,11:00:35,
7ced0e8f-cd9e-4d86-ab8c-9f541d83b36d,2016-03-01,300.0,ed6c644c-6753-46f1-b162-82fda539b85f,2016-08-03 11:06:49,11:02:54,
7d589ee7-7452-4980-82bd-f4a328049de3,2011-12-01,4.0,b02f68f1-3dce-4590-ab01-a472ba6d6b14,2016-05-30 13:48:46,11:01:51,
7d589ee7-7452-4980-82bd-f4a328049de3,2012-12-01,4.0,dc54bdb8-7ea1-4999-8c4c-9bc185809783,2016-05-30 13:48:46,11:02:41,
7d589ee7-7452-4980-82bd-f4a328049de3,2013-12-01,4.0,dc54bdb8-7ea1-4999-8c4c-9bc185809783,2016-05-30 13:48:46,11:02:41,
7d589ee7-7452-4980-82bd-f4a328049de3,2014-12-01,4.0,dc54bdb8-7ea1-4999-8c4c-9bc185809783,2016-05-30 13:48:46,11:02:41,
7d589ee7-7452-4980-82bd-f4a328049de3,2015-12-01,4.0,dc54bdb8-7ea1-4999-8c4c-9bc185809783,2016-05-30 13:48:46,11:02:41,
7e122659-2a6b-4e67-b6f5-e41b44f94389,2009-12-01,1.0,eba7e767-973e-4683-a8fa-6ece367243de,2016-09-07 08:48:38,11:02:52,
7e122659-2a6b-4e67-b6f5-e41b44f94389,2016-01-01,2.0,eba7e767-973e-4683-a8fa-6ece367243de,2016-09-07 08:48:38,11:02:52,
7f16ba7a-5669-4d5b-b52a-58815a37fffa,2011-12-01,3.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
7f16ba7a-5669-4d5b-b52a-58815a37fffa,2012-12-01,3.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
7f16ba7a-5669-4d5b-b52a-58815a37fffa,2013-12-01,3.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
7f16ba7a-5669-4d5b-b52a-58815a37fffa,2014-12-01,3.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
7f16ba7a-5669-4d5b-b52a-58815a37fffa,2015-12-01,4.0,80bfb5f3-4ed0-48be-84bc-dbf125d33596,2016-05-24 18:06:35,11:01:29,
7f5c0aff-74bf-4c96-999c-475330c760ea,2016-07-01,10000.0,c41d992b-9a76-4833-b455-2085fbc39d5f,2016-08-18 18:04:02,11:02:09,
80289a6e-ade2-4628-a761-4b48fd2ae6aa,2015-01-01,2.0,95199673-f35b-498c-9975-e3861f4b2038,2016-07-22 11:55:32,11:01:40,
8042436f-57f1-4684-b1a3-d82a282ead23,2015-12-01,1.0,75aeeca2-0b9a-474a-acc0-b4c7b13704ac,2016-06-14 13:04:33,11:01:24,15000.0
80d58e4d-dda1-481c-910a-fcea6576481b,2016-07-01,200.0,7f39e304-610d-4203-b82d-5f8b8413e728,2016-08-10 12:24:29,11:01:28,
8161c5a7-761c-4f79-a386-ff4d4ba9dc7d,2016-01-01,2.0,936d1532-6cba-4407-9b74-db963c380ae8,2016-08-12 14:55:57,11:01:39,
81c066f6-cea0-4cd5-ae60-c5b620aca022,2014-08-01,16.0,a30dd7de-dec2-482b-bfd4-6a9c43203bb6,2016-09-07 14:04:00,11:01:45,
81c066f6-cea0-4cd5-ae60-c5b620aca022,2014-10-01,,a30dd7de-dec2-482b-bfd4-6a9c43203bb6,2016-09-07 14:04:00,11:01:45,91000.0
81c066f6-cea0-4cd5-ae60-c5b620aca022,2016-05-01,,a30dd7de-dec2-482b-bfd4-6a9c43203bb6,2016-09-07 14:04:00,11:01:45,450000.0
834ff498-f92b-4592-addc-6b66d335e7f5,2005-12-01,3.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2006-12-01,4.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2007-12-01,8.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2008-12-01,12.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2009-12-01,15.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2010-12-01,20.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2011-12-01,25.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,600000.0
834ff498-f92b-4592-addc-6b66d335e7f5,2012-12-01,30.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2013-12-01,40.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,600000.0
834ff498-f92b-4592-addc-6b66d335e7f5,2014-12-01,50.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
834ff498-f92b-4592-addc-6b66d335e7f5,2015-12-01,70.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
83987149-818d-4e4e-9813-a59fa0371c30,2015-03-01,,c9af80a5-779f-4d6f-b8ba-622bac892fbd,2016-09-30 20:52:34,11:02:21,5000.0
83987149-818d-4e4e-9813-a59fa0371c30,2016-05-01,200.0,c9af80a5-779f-4d6f-b8ba-622bac892fbd,2016-09-30 20:52:34,11:02:21,
846b1bcb-ca45-4b27-b159-473182ef6c34,2016-02-01,200.0,57e2a843-933a-4866-b935-05e02c546061,2016-07-22 10:15:30,11:01:10,
8526451a-c69b-4119-b795-4fd99c2b3d8b,2015-04-01,100.0,c9af80a5-779f-4d6f-b8ba-622bac892fbd,2016-09-30 20:52:34,11:02:21,
8526451a-c69b-4119-b795-4fd99c2b3d8b,2016-05-01,500.0,fd9ac93d-9a42-4a5a-9848-5443ea6b05e8,2016-09-28 06:32:46,11:03:03,
862e6e52-c2ff-4f4c-a4dd-be1641a18733,2015-11-01,200.0,8d0e6dfa-5c7f-4d40-b104-d09bb1deb0cb,2016-09-07 09:18:47,11:01:36,
8648423a-3159-4954-b634-f789424d5abf,2015-12-01,100.0,87857c3f-5ece-4c84-a0cf-bf1e49b754c4,2016-08-22 12:12:41,11:01:32,
86af1579-fc2f-46c0-9d11-458281c6e7b2,2012-12-01,1.0,d1262d85-0be4-441d-a8ce-36664ba9b5bc,2016-05-24 18:06:35,11:02:35,
86af1579-fc2f-46c0-9d11-458281c6e7b2,2013-12-01,2.0,d1262d85-0be4-441d-a8ce-36664ba9b5bc,2016-05-24 18:06:35,11:02:35,
86af1579-fc2f-46c0-9d11-458281c6e7b2,2014-12-01,2.0,d1262d85-0be4-441d-a8ce-36664ba9b5bc,2016-05-24 18:06:35,11:02:35,
86af1579-fc2f-46c0-9d11-458281c6e7b2,2015-12-01,3.0,d1262d85-0be4-441d-a8ce-36664ba9b5bc,2016-05-24 18:06:35,11:02:35,
87c93ac3-e956-4b1e-a515-5a69de3981f6,2015-12-01,0.0,6d8707bb-3d04-48f7-aa59-ed8ede4ee327,2016-07-22 06:23:48,11:01:20,
87ee862b-c004-4bae-999a-81c3af22bdc7,2015-05-01,200.0,d5de6219-eaaf-4fde-ad44-82dc31de61d9,2016-09-07 14:45:05,11:02:38,
88309694-13f7-4a90-852f-e544f9c44ae4,2014-01-01,2000.0,c2e89f0b-70cb-4680-bcf4-e3f35e5fcf81,2016-05-24 18:06:35,11:02:07,
88fad424-1e76-4b59-8605-70869712a3f5,2015-12-01,5.0,c3412270-f1b3-4aed-b182-1d2c5aaa1904,2016-07-08 14:00:47,11:02:09,
8ad3cf94-11f0-4d18-add7-6711e3bf29d8,2015-01-01,3.0,e21a0799-3f48-4015-8121-5b322a428757,2016-05-24 18:06:35,11:02:45,
8aef9321-f92a-4667-97c4-43742652271b,2016-05-01,700.0,179a9cf1-40a4-42d6-acb5-bf84b36b3781,2016-05-31 12:15:49,11:00:34,
8bc50fc2-d591-41b7-bdce-eb7070297c59,2003-01-01,,3f5f4483-47a8-44b9-992a-3d47ee01bc1c,2016-08-10 13:28:51,11:00:59,500.0
8bc50fc2-d591-41b7-bdce-eb7070297c59,2005-12-01,2.0,3f5f4483-47a8-44b9-992a-3d47ee01bc1c,2016-08-10 13:28:51,11:00:59,
8c16edd8-ebe3-434b-9426-9bb3a70044e5,2016-01-01,4.0,c165ed8d-37be-42c0-b52d-34ebca147bc0,2016-08-22 10:31:17,11:02:04,
8c62c984-3b4a-45e8-92e3-63a3b1fde2b0,2014-01-01,300.0,bf1e28f7-0b63-42e0-9be0-2b64b1a1e41f,2016-08-09 18:29:40,11:02:03,
8cb9cf9e-015f-46df-b18e-447fe38c6480,2016-01-01,120.0,0873507b-572b-4018-93f7-124dbd53b438,2016-08-19 10:14:07,11:00:24,
8d1665f2-3cb9-4a7d-9637-1be7e933d851,2012-12-01,1.0,056a6b8c-9f92-42e8-85cf-2876c20bea1d,2016-08-05 09:03:46,11:00:22,
