"","to","from","label.x","major","last_updated.x","degree","date_end.x","host_role","date_start.x","num_connections","num_interactions","amount","founder_status","investment_type","job_level","job_function","X","userid","group","label.y","date_start.y","date_end.y","formatted","latitude","longitude","placeid","street_address","route","intersection","political","country","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","administrative_area_level_4","administrative_area_level_5","colloquial_area","locality","ward","sublocality","neighborhood","premise","subpremise","postal_code","natural_feature","airport","park","point_of_interest","floor","establishment","parking","post_box","postal_town","room","street_number","bus_station","train_station","transit_station","last_updated.y","last_retrieved"
"296","fea0868f-298e-4040-af88-6449ee240287","3130c523-9209-4fe8-b3fe-29e5e7f39e9b","founded","","2016-06-20 14:14:12","","","","",NA,NA,NA,"","","","both",185,"2c07770e-a5dc-4fbe-b853-4757ef520df8","organization","NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON","2016-03-01","","Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,"ChIJOYYs80UXHxURYjY8xJ5axC8",NA,"Nicolas Ibrahim Sursock",NA,NA,"Lebanon","","Beirut","",NA,NA,NA,"Bayrut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"297","fea0868f-298e-4040-af88-6449ee240287","dc11daa2-d2a3-4b4b-88d7-7fb0e1a133b9","founded","","2016-06-20 14:14:12","","","","2016-03-01",NA,NA,NA,"subsequent","","","business",185,"2c07770e-a5dc-4fbe-b853-4757ef520df8","organization","NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON","2016-03-01","","Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,"ChIJOYYs80UXHxURYjY8xJ5axC8",NA,"Nicolas Ibrahim Sursock",NA,NA,"Lebanon","","Beirut","",NA,NA,NA,"Bayrut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"298","fea0868f-298e-4040-af88-6449ee240287","50a7e554-31fe-410d-b4b0-60a692dfb8a1","invested in","","2016-06-20 14:14:12","","","","2016-03-01",NA,NA,3e+05,"","equity","","",185,"2c07770e-a5dc-4fbe-b853-4757ef520df8","organization","NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON","2016-03-01","","Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,"ChIJOYYs80UXHxURYjY8xJ5axC8",NA,"Nicolas Ibrahim Sursock",NA,NA,"Lebanon","","Beirut","",NA,NA,NA,"Bayrut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"299","fea0868f-298e-4040-af88-6449ee240287","b3ee6eb6-94a5-45b0-b207-b3e408856ee4","founded","","2016-06-20 14:14:12","","","","",NA,NA,NA,"","","","business",185,"2c07770e-a5dc-4fbe-b853-4757ef520df8","organization","NICOLAS IBRAHIM SURSOCK BEIRUT LEBANON","2016-03-01","","Nicolas Ibrahim Sursock, Bayrut, Lebanon",33.8707275,35.4893112,"ChIJOYYs80UXHxURYjY8xJ5axC8",NA,"Nicolas Ibrahim Sursock",NA,NA,"Lebanon","","Beirut","",NA,NA,NA,"Bayrut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-20 14:14:12","2016-10-24"
"300","ffaea9e9-6245-4248-9f72-940cd0ac0e51","36951276-67f9-46d7-a311-88a9f990bdf7","founded","","2016-06-16 08:42:10","","","","",NA,NA,NA,"","","","technical",630,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2016-03-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"301","ffaea9e9-6245-4248-9f72-940cd0ac0e51","658bf5fe-0742-4a92-80e0-0e8a4a2e2ac1","worked at","","2016-07-14 08:29:24","","","","2015-06-01",NA,NA,NA,"","","analyst","business",630,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2016-03-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"302","ffaea9e9-6245-4248-9f72-940cd0ac0e51","ffc21f0c-7188-41c7-ba84-affa042d8010","founded","","2016-06-16 08:42:10","","","","",NA,NA,NA,"","","","business",630,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2016-03-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"303","ffaea9e9-6245-4248-9f72-940cd0ac0e51","8ad3cf94-11f0-4d18-add7-6711e3bf29d8","accelerated/incubated","","2016-06-16 08:42:10","","2015-12-01","","2015-10-01",NA,NA,25000,"","equity","","",630,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2016-03-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"304","ffaea9e9-6245-4248-9f72-940cd0ac0e51","b2779d39-11a3-4394-9cae-20bfca8281e7","invested in","","2016-06-20 18:59:50","","","","2016-04-01",NA,NA,30000,"","equity","","",630,"95844936-77b3-41de-99d6-93eafd799de4","organization","GTLOGIC HEAD OFFICE ANTELIAS LEBANON","2016-03-01","","Antelias-Bikfaya main street, Antelias, Lebanon",33.9148254,35.6009789,"ChIJUZ1xrGc-HxUR3I0LVaWsCiM",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Antelias",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 08:42:10","2016-10-24"
"305","organization-6242","9a196deb-9f81-4339-b770-a64a7aeb119b","attended","","2016-06-02 11:29:35","","","","",1,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"306","organization-6242","ae8098e3-b99e-4dd4-8cc9-c7777b895a01","attended","","2016-06-16 14:54:57","","","","",12,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"307","organization-6242","fd702893-9349-45ee-b44b-4c077484346e","attended","","2016-07-30 06:26:57","","","","",15,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"308","organization-6242","15bb92c5-4828-463d-b7e5-a7e7d8486bd7","attended","","2016-06-20 11:48:33","","","","",50,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"309","organization-6242","person-3846","worked at","","2014-11-21 15:16:27","","","","",NA,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"310","organization-6242","4305b5cf-a4f9-4900-827f-eadbbfef95ea","attended","","2016-06-13 12:47:35","","","","",0,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
"311","organization-6242","aaf49504-28ba-4f41-8fe8-59ffabacb529","attended","","2016-07-26 08:07:29","","","","",50,NA,NA,"","","","",421,"5f689f48-df76-41af-976c-d00cbda2a9bb","event","BEIRUT DIGITAL DISTRICT BEIRUT LEBANON","2012-01-01","2012-03-01","8th Floor, Bdd1499, Nassif Yazigi Street,، Beirut, Lebanon",33.8915863,35.5054779,"ChIJkQVdiuEWHxURtgXwwO_0Sgg",NA,"",NA,NA,"Lebanon","","","",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-06-16 14:54:57","2016-10-24"
