userid,edgeid,from,to,label,founder_status,date_start,date_end,degree,major,job_level,job_function,num_interactions,num_connections,host_role,investment_type,amount,last_updated,last_retrieved
e8abe8a8-ba2b-4077-83f0-88802554d58c,2483af92-dfe1-4ba4-896a-a5bbea66412a,b7bd9059-75e3-44a4-ab98-a7675ca8c071,c9c0113c-554e-46d6-91ab-b9a8ec2b186c,studied at,,2010-03-01 00:00:00.000000000,2012-09-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,5951af2b-5b49-4b75-9d13-c4085451c087,b7bd9059-75e3-44a4-ab98-a7675ca8c071,107281ae-c552-4021-a2ac-68c6ad5ca839,founded,,,,,,,both,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,243acb20-bf93-4754-be14-17b1704ef5c4,7f593f1b-acd7-487f-940e-32542d377556,107281ae-c552-4021-a2ac-68c6ad5ca839,founded,subsequent,2015-07-01 00:00:00.000000000,,,,,both,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,5639ed01-523c-4d1a-8136-b1d783b9a4ee,b7bd9059-75e3-44a4-ab98-a7675ca8c071,49b61925-bd1f-4246-8c8e-da2469ec27a5,studied at,,2012-02-01 00:00:00.000000000,2012-04-01 00:00:00.000000000,certificate,computer science,,,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,43074005-c50f-475a-86aa-572688b78f22,b7bd9059-75e3-44a4-ab98-a7675ca8c071,67289e29-7609-4064-8b78-d315a575d060,inspired,,2014-01-01 00:00:00.000000000,,,,,,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,a9f1d425-739d-4f3f-a5bb-80da22d264e6,b7bd9059-75e3-44a4-ab98-a7675ca8c071,cf3c81c8-8642-4a71-8868-017c1726bddc,studied at,,2012-08-01 00:00:00.000000000,2016-09-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:02:48.921840128
e8abe8a8-ba2b-4077-83f0-88802554d58c,6a130162-7f48-45ce-92b0-2e99b0c29b07,b7bd9059-75e3-44a4-ab98-a7675ca8c071,5e091801-ad49-45b0-825a-e106f2214a00,mentored,,2015-11-01 00:00:00.000000000,,,,,,3.0,,,,,,2016-10-27 11:02:48.921840128
e942efc4-3cde-462a-9a0c-bff3472e3e60,f020b9e4-2c2b-47e4-87aa-6aebf9293681,91911926-5bac-40da-9ec6-3dde3fb4a28d,3589b573-3643-403c-b1d2-935f12d6baf9,invested in,,2014-01-01 00:00:00.000000000,,,,,,,,,equity,200000.0,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,3f5d592e-5471-4ce3-aa2d-fd22dc61c20d,cc10fa1f-2e36-41ee-baa3-a9d6de375c4f,b43e544b-3c91-47ef-bcdb-1fbd2646e2ca,founded,subsequent,2015-06-01 00:00:00.000000000,,,,,business,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,a704fca9-597c-4a54-b746-6f2ebbe6fcf1,91911926-5bac-40da-9ec6-3dde3fb4a28d,3f753854-e21c-4904-8714-ebc08cac5b4f,worked at,,2007-01-01 00:00:00.000000000,,,,director,business,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,19cdc5c3-339d-443b-89b5-492bfe94c54c,91911926-5bac-40da-9ec6-3dde3fb4a28d,4a2eea52-fe96-43d3-bba8-19db3c5d0c3d,studied at,,2002-08-01 00:00:00.000000000,2005-10-01 00:00:00.000000000,associate,business,,,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,78e5a718-f69f-4e47-9424-fbb065419aee,91911926-5bac-40da-9ec6-3dde3fb4a28d,b43e544b-3c91-47ef-bcdb-1fbd2646e2ca,founded,,,,,,,business,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,ce4bf1c6-cbbb-4659-869f-886af1ca6908,e0647aad-b6de-42d5-a043-79090e256eb2,b43e544b-3c91-47ef-bcdb-1fbd2646e2ca,founded,,,,,,,both,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,b658fe5f-4982-4a77-be4d-d1c4153ef185,91911926-5bac-40da-9ec6-3dde3fb4a28d,900fc184-c9eb-4a19-b12d-9da9c06b51a4,member of,,2015-03-01 00:00:00.000000000,,,,,,30.0,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,3da7743e-bbce-4eab-9350-ac49fda01991,2b7f415d-e2e7-4fa4-a28e-a6f24270af55,1625f230-ca09-42e6-96a8-cc4f467af8a3,hosted,,2015-07-01 00:00:00.000000000,2015-12-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,2ccbb84e-656e-4f10-9666-caf40f49ed86,91911926-5bac-40da-9ec6-3dde3fb4a28d,72aff036-5176-491f-965e-b146ac73c616,member of,,2012-03-01 00:00:00.000000000,,,,,,20.0,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,661fb5d9-0448-412f-8119-786d607aa4b2,005868bf-e7ec-4384-9b72-2c921b1c5db8,b43e544b-3c91-47ef-bcdb-1fbd2646e2ca,founded,subsequent,2015-05-01 00:00:00.000000000,,,,,technical,,,,,,,2016-10-27 11:02:49.565156096
e942efc4-3cde-462a-9a0c-bff3472e3e60,e47e6567-b441-4d3b-8873-12122c17456b,91911926-5bac-40da-9ec6-3dde3fb4a28d,1625f230-ca09-42e6-96a8-cc4f467af8a3,attended,,,,,,,,,2.0,,,,,2016-10-27 11:02:49.565156096
e9f0ab38-4216-45f1-b8c8-714e46fa3a53,9cad4379-3352-4a3d-9632-520af0afe495,7ba3b9b3-9de2-49ad-8b0a-b1f1e4c685ad,1ad1d2e6-efa3-41a2-9056-0c29143d5b46,studied at,,2012-01-01 00:00:00.000000000,,highschool,,,,,,,,,,2016-10-27 11:02:50.112203008
eab2488e-a17a-4209-b640-8e0b134a5ac5,d54a85c7-6656-4e15-b348-79a00a277a21,5f8163c1-aec0-4f40-8283-b2f97314c77a,5fb7a702-f4e5-4675-aca3-38cf8eed05a1,founded,,,,,,,business,,,,,,,2016-10-27 11:02:50.214028032
eab2488e-a17a-4209-b640-8e0b134a5ac5,16a59701-b4eb-4c2a-ba3b-9716210608e7,5f8163c1-aec0-4f40-8283-b2f97314c77a,5d9fe6ab-117a-4b99-a594-6dce5979afce,studied at,,2012-04-01 00:00:00.000000000,2013-09-01 00:00:00.000000000,master,business,,,,,,,,,2016-10-27 11:02:50.214028032
eab2488e-a17a-4209-b640-8e0b134a5ac5,e2bd996d-4140-48c6-aa2c-137c10bfc79f,5f8163c1-aec0-4f40-8283-b2f97314c77a,55e1a913-aa07-4a8b-b1fe-e9bdb96ceee8,studied at,,2007-07-01 00:00:00.000000000,2008-10-01 00:00:00.000000000,master,economics,,,,,,,,,2016-10-27 11:02:50.214028032
eab2488e-a17a-4209-b640-8e0b134a5ac5,1f344aeb-9005-4692-bb04-2b4e84795117,5f8163c1-aec0-4f40-8283-b2f97314c77a,394e7b69-455e-434a-92b2-6f86da9ec807,studied at,,2016-07-01 00:00:00.000000000,,doctorate,business,,,,,,,,,2016-10-27 11:02:50.214028032
eab2488e-a17a-4209-b640-8e0b134a5ac5,d6ced4e0-9fdf-4451-9716-74d49f398a48,5f8163c1-aec0-4f40-8283-b2f97314c77a,131921a0-0d77-448e-af0e-6f7d8e004d53,studied at,,2003-09-01 00:00:00.000000000,2007-06-01 00:00:00.000000000,bachelor,engineering,,,,,,,,,2016-10-27 11:02:50.214028032
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,aeac290c-695c-45c4-b137-8b90c9bd3bbc,e900af2c-678f-4f25-9dd8-814a615ee722,e33004f1-df94-42fb-a8e4-337900b6bd98,knows,,,,,,,,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,20432e1b-07f9-48ad-970a-a690ef37e842,406c50c1-107d-445e-8541-fcef5cfaf234,edc3898d-6f63-4996-8ae3-83c980b1964e,worked at,,2014-09-01 00:00:00.000000000,2014-12-01 00:00:00.000000000,,,analyst,technical,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,130f3b0a-0de1-4c5a-a531-d455568ae1c5,e69b41f0-f2a4-41d9-9315-609b5dcd5679,611d48ec-7ad4-45a8-a595-e37f119e0593,invested in,,2015-01-01 00:00:00.000000000,,,,,,,,,other,25000.0,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,5273134f-128f-478d-92c1-f8b20c06973d,ad721917-9597-4d3e-9a37-7ce7432f1346,611d48ec-7ad4-45a8-a595-e37f119e0593,founded,,,,,,,technical,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,2ad3b63c-4417-4334-bb52-a04a960ba4e0,406c50c1-107d-445e-8541-fcef5cfaf234,611d48ec-7ad4-45a8-a595-e37f119e0593,founded,,,,,,,both,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,f0bfe860-c83e-4c5a-ae45-6fe36d8577b9,406c50c1-107d-445e-8541-fcef5cfaf234,62e7c9f2-0f97-42e5-ad61-96b64a6b3283,studied at,,2007-06-01 00:00:00.000000000,2012-09-01 00:00:00.000000000,professional,engineering,,,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,e47f79f9-7aac-4b55-93f1-8fe28c1e9272,406c50c1-107d-445e-8541-fcef5cfaf234,4e7b5cbd-0798-428b-bb1f-dfbb8dd60975,attended,,,,,,,,,1.0,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,fcaa20d9-22fc-415d-9358-df2edd8836c1,406c50c1-107d-445e-8541-fcef5cfaf234,29efd471-55c6-4338-a359-ae1a755bed84,studied at,,2012-06-01 00:00:00.000000000,2015-09-01 00:00:00.000000000,bachelor,economics,,,,,,,,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,57be053f-6aae-4260-8291-35a9f3d5b282,23c27bb1-a260-4761-aa83-805b955cd996,611d48ec-7ad4-45a8-a595-e37f119e0593,invested in,,2015-10-01 00:00:00.000000000,,,,,,,,,other,7500.0,,2016-10-27 11:02:50.595396096
eb55954e-8ad1-4d2b-91c2-f6ec2c9f3f0f,6eeaf688-232c-4683-b7a9-fba6ad6bea0f,406c50c1-107d-445e-8541-fcef5cfaf234,e33004f1-df94-42fb-a8e4-337900b6bd98,knows,,,,,,,,,,,,,,2016-10-27 11:02:50.595396096
eb5b5e69-4410-4442-be1f-05291bee5600,d821a7bb-ee23-459f-bdbb-8e3096f3935c,8fd24758-8728-4ae7-b5de-d0dfa418715a,78865e9a-33d5-4e36-965a-15e785642b70,founded,,,,,,,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,6aef62fc-1422-456b-be45-aac6001e9246,e9ee4371-f382-44da-b839-183005d12594,5c917afc-0e5e-4d9f-83bf-dacc98390d2d,founded,,,,,,,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,b6bdaf48-060e-415d-8a9f-95a01dcf7437,d673a632-9787-498d-b39b-bf8d6d2139f9,570b5c32-9068-480c-9a27-a9559d9af804,founded,,,,,,,technical,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,687bfd54-fadc-44a0-a678-fa2e21f5e5b3,c1c9010a-3085-417c-9b61-ec3938b432b7,78865e9a-33d5-4e36-965a-15e785642b70,founded,subsequent,2011-01-01 00:00:00.000000000,,,,,business,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,db1f8240-61d9-4fcc-8305-d791653ec9d9,d673a632-9787-498d-b39b-bf8d6d2139f9,623606a9-e2a5-40f6-b0f5-554a9b54939d,founded,,,,,,,technical,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,1fa476e4-a0e7-46cc-834e-d3bb505c09d4,3a9e5fe5-2af7-49f9-a2c2-020f4338f330,78865e9a-33d5-4e36-965a-15e785642b70,founded,,,,,,,business,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,232c48f6-0c87-481d-b1d0-db90e6c12bc2,8fd24758-8728-4ae7-b5de-d0dfa418715a,623606a9-e2a5-40f6-b0f5-554a9b54939d,founded,,,,,,,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,da16ea65-4049-475e-9519-3df3434264a1,8fd24758-8728-4ae7-b5de-d0dfa418715a,e288c33c-9d38-47ab-823d-fdc20e558179,founded,,,,,,,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,953e04b1-daf8-4162-ace3-171e71043184,f94892a9-994e-49c4-96ea-7965ea62c6fe,623606a9-e2a5-40f6-b0f5-554a9b54939d,worked at,,2014-01-01 00:00:00.000000000,,,,freelancer,technical,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,9360df82-0ec6-46ad-8c24-9b903c5379a8,2641e390-bd8a-46f8-b8b0-b2fc3438a23f,78865e9a-33d5-4e36-965a-15e785642b70,acquired,,2012-01-01 00:00:00.000000000,,,,,,,,,,1500000.0,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,1c0d8890-ecdc-4c6c-930b-d65adb643f0f,8fd24758-8728-4ae7-b5de-d0dfa418715a,19302036-29e8-450c-91a1-f3e2ab1195bb,worked at,,2005-08-01 00:00:00.000000000,2009-09-01 00:00:00.000000000,,,director,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,77c2b270-d878-4981-9e92-1900646ad5c1,a75a0562-c91d-4d09-979b-d324ce30dc51,78865e9a-33d5-4e36-965a-15e785642b70,founded,,,,,,,business,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,ea4da525-9327-4bf4-bbe6-9037387a910e,80b4c518-ac8e-4d20-9120-a55008f71c71,570b5c32-9068-480c-9a27-a9559d9af804,founded,subsequent,2016-02-01 00:00:00.000000000,,,,,other,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,60100a13-6311-42db-845c-efc128eb60cf,8fd24758-8728-4ae7-b5de-d0dfa418715a,5c917afc-0e5e-4d9f-83bf-dacc98390d2d,founded,,,,,,,both,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,380c3519-7e98-4d59-b42a-64eedd003590,8fd24758-8728-4ae7-b5de-d0dfa418715a,570b5c32-9068-480c-9a27-a9559d9af804,founded,,,,,,,business,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,9812718e-6671-4875-8b28-2d8136a8ae62,8fd24758-8728-4ae7-b5de-d0dfa418715a,9c6e31d8-aa22-47bb-8db9-ab1aeef72d15,worked at,,2013-07-01 00:00:00.000000000,2014-12-01 00:00:00.000000000,,,manager,business,,,,,,,2016-10-27 11:02:51.138456064
eb5b5e69-4410-4442-be1f-05291bee5600,7c3dd078-8616-4d7d-a3ac-0e41abb13224,d673a632-9787-498d-b39b-bf8d6d2139f9,5c917afc-0e5e-4d9f-83bf-dacc98390d2d,founded,subsequent,2015-05-01 00:00:00.000000000,,,,,technical,,,,,,,2016-10-27 11:02:51.138456064
eba7e767-973e-4683-a8fa-6ece367243de,d180f03d-35c4-4d1b-8c1c-73425332fbe1,991a19a2-ca95-448a-b7c3-d0e19eb7fd29,7e122659-2a6b-4e67-b6f5-e41b44f94389,founded,,,,,,,both,,,,,,,2016-10-27 11:02:52.132204032
eba7e767-973e-4683-a8fa-6ece367243de,f746f81a-c203-481d-998a-f4ee587660ce,991a19a2-ca95-448a-b7c3-d0e19eb7fd29,8300fab0-04df-45e9-b7ba-05bc4143ec0d,worked at,,2005-01-01 00:00:00.000000000,2008-12-01 00:00:00.000000000,,,freelancer,technical,,,,,,,2016-10-27 11:02:52.132204032
eba7e767-973e-4683-a8fa-6ece367243de,dc2a0c0e-7d27-48d0-8300-8a5590632116,651ee1bc-d9ef-4c63-b2a8-00f3dfacb117,7e122659-2a6b-4e67-b6f5-e41b44f94389,accelerated/incubated,,2009-01-01 00:00:00.000000000,,,,,,,,,other,0.0,,2016-10-27 11:02:52.132204032
ec85d140-59d7-4db4-8caf-aff86605b3f5,761fd15b-2cf5-4a35-9c6e-bdc53f9ab85e,6cac96ee-a6ca-4c27-8374-c090c82dc4f4,8211739d-ca78-46fa-9ab1-d9df7fc3c0ae,studied at,,,,,,,,,,,,,,2016-10-27 11:02:52.360105984
ecb7a881-a176-4edb-899f-f4b65cdcab3b,46007251-9171-4e7e-9352-c9fe2124b1cc,a932b713-7918-490a-82fc-38dfbf799fef,2fa472c8-abfa-4528-9af4-fa7fd3c4e1b1,hosted,,2014-10-01 00:00:00.000000000,2014-10-01 00:00:00.000000000,,,,,,,secondary,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,88a218ae-2969-44ee-ae45-0e332cc8825d,04bfbc6b-a906-4da0-a74a-ca57478f418f,9b0d1609-1d22-476e-a5c3-87895670dc90,hosted,,2016-04-01 00:00:00.000000000,2016-04-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,8e906b3a-aaab-451c-8518-9292fb81dc48,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,2fa472c8-abfa-4528-9af4-fa7fd3c4e1b1,attended,,,,,,,,,20.0,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,b8c1291c-ba20-416b-a0d9-3d3ca9fde77d,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,3ef6515c-26a0-42cc-8107-84e356203120,worked at,,2010-03-01 00:00:00.000000000,2012-03-01 00:00:00.000000000,,,analyst,business,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,247cefbf-30bd-4a59-8c7a-2418f92a79b5,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,9b0d1609-1d22-476e-a5c3-87895670dc90,attended,,,,,,,,,20.0,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,793bafe1-6893-4bfe-acee-d261955bd1f1,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,48b9c0d7-1368-4305-8306-b25bc908abe0,worked at,,2012-10-01 00:00:00.000000000,2013-09-01 00:00:00.000000000,,,freelancer,both,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,1c05404c-6bc0-46eb-a369-4ee0c8021c0e,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,6a69a227-3212-4a68-934e-63cf8613801a,studied at,,1990-09-01 00:00:00.000000000,2001-06-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,14799e38-3e11-47ee-a7ff-c25069a32d35,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,e224cf37-bca6-4169-a112-5e894cbeb666,studied at,,2001-09-01 00:00:00.000000000,2006-07-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,be233702-2229-4159-8399-6de98410f9d9,f602e32a-83ea-43d6-9248-d9a087fbee80,2fa472c8-abfa-4528-9af4-fa7fd3c4e1b1,hosted,,2014-10-01 00:00:00.000000000,2014-10-01 00:00:00.000000000,,,,,,,secondary,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,269cf97a-ba64-43c8-9d9c-3165c5375aaa,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,a722aaae-d042-4ec6-915c-ae448a157dff,worked at,,2012-04-01 00:00:00.000000000,2012-12-01 00:00:00.000000000,,,analyst,both,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,05ea49f0-abce-45d5-a211-9d92f72ae7cd,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,d72d3925-f53d-4eab-9cfb-6f848ea9cec2,studied at,,2010-02-01 00:00:00.000000000,2012-07-01 00:00:00.000000000,bachelor,business,,,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,719bdc5a-ae40-45d8-b3ae-21861f5fbdfc,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,208383d9-81bd-4c1a-a4e8-bf010a478c4b,studied at,,2006-10-01 00:00:00.000000000,2009-08-01 00:00:00.000000000,associate,business,,,,,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,cdb0678b-f162-4375-bd56-e3f798097b90,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,cb87a7e0-0270-4f31-932e-6b66846640ad,attended,,,,,,,,,6.0,,,,,2016-10-27 11:02:52.456145920
ecb7a881-a176-4edb-899f-f4b65cdcab3b,9681a557-6704-4cc9-ada9-43979cbed09a,5f8e3d96-c827-4ec2-ad43-afb58d6239ee,71724da5-7161-44a7-82ea-871695b20d3d,worked at,,2013-09-01 00:00:00.000000000,,,,analyst,business,,,,,,,2016-10-27 11:02:52.456145920
ece097ef-008f-4bc9-a125-c87bf4691097,78382701-f3f0-4002-9fed-3e639a2969e5,df64636f-3eb7-4307-90dc-4a18acfc6518,7d8a66f9-9149-4db4-b26b-df5c7e0a819c,attended,,,,,,,,,5.0,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,71bb095f-ea84-4654-9593-20d08e1f76e0,df64636f-3eb7-4307-90dc-4a18acfc6518,09fe03dd-3330-491f-a602-b95065e0b4e7,mentored,,2016-01-01 00:00:00.000000000,,,,,,4.0,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,5307c09c-eee3-4881-aca6-e7c892e6a818,9e41c58a-c660-4b0d-a593-16dbddad58e0,456f67e9-4034-4a12-ac0e-f179a588de94,knows,,,,,,,,,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,d733d5a2-d287-43d7-8c84-cb91b18f6070,456f67e9-4034-4a12-ac0e-f179a588de94,6e93ef60-53be-43e0-b053-63647d4ed7f2,hosted,,2016-03-01 00:00:00.000000000,2016-03-01 00:00:00.000000000,,,,,,,primary,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,3010f488-6c05-41a2-912b-d2defbf23513,df64636f-3eb7-4307-90dc-4a18acfc6518,4ce7762f-afa5-40b8-adda-b31660cabd07,founded,,,,,,,both,,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,ad0f610a-777b-4ccb-8134-1eaf58d8cba7,df64636f-3eb7-4307-90dc-4a18acfc6518,efcc94cc-cb27-4eab-984a-9ae582aad3f2,studied at,,2013-10-01 00:00:00.000000000,2016-08-01 00:00:00.000000000,bachelor,information technology,,,,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,ad9b1d10-09b4-4951-a52b-d83a08e2b444,d98e69ef-6229-4f24-8344-f68aa922c617,df64636f-3eb7-4307-90dc-4a18acfc6518,mentored,,2015-05-01 00:00:00.000000000,2015-08-01 00:00:00.000000000,,,,,4.0,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,7550485a-d212-4fd3-89c0-94fcb3592f65,df64636f-3eb7-4307-90dc-4a18acfc6518,6e93ef60-53be-43e0-b053-63647d4ed7f2,attended,,,,,,,,,7.0,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,49f70f70-8a7e-4348-8f74-1b8e2c123882,1e862386-1827-4971-9f22-273e72573848,df64636f-3eb7-4307-90dc-4a18acfc6518,mentored,,2015-10-01 00:00:00.000000000,,,,,,6.0,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,43d5fafb-8747-494e-b8ae-98a687d2bbb0,076f12b6-758d-4be7-ae03-d282a9613173,7d8a66f9-9149-4db4-b26b-df5c7e0a819c,hosted,,2016-05-01 00:00:00.000000000,2016-05-01 00:00:00.000000000,,,,,,,secondary,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,83c33b59-275f-4764-804b-3c74a3c5cdb6,df64636f-3eb7-4307-90dc-4a18acfc6518,54d0e4a6-8c68-4fdd-a307-6c1588d08ac4,member of,,2013-05-01 00:00:00.000000000,,,,,,9.0,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,f762c0a8-6f7f-4c51-b01d-fd253ae45f39,c3151983-96c3-4ad6-bf05-450383956f93,df64636f-3eb7-4307-90dc-4a18acfc6518,inspired,,2015-10-01 00:00:00.000000000,,,,,,,,,,,,2016-10-27 11:02:53.104589056
ece097ef-008f-4bc9-a125-c87bf4691097,e9253d91-bbf0-4811-9e24-66cbf3abab70,456f67e9-4034-4a12-ac0e-f179a588de94,df64636f-3eb7-4307-90dc-4a18acfc6518,knows,,2013-05-01 00:00:00.000000000,,,,,,,,,,,,2016-10-27 11:02:53.104589056
ed483c2b-dac3-4d29-8d1d-1b2150ddb613,9cfbd76b-087d-47d6-b2cb-29532574fa2a,e2272e7d-5b15-4e11-ab42-b95b0e821bcd,319f7dc6-8952-4940-b290-b163dd75ddcf,invested in,,2016-01-01 00:00:00.000000000,,,,,,,,,equity,15000.0,,2016-10-27 11:02:53.771223040
ed483c2b-dac3-4d29-8d1d-1b2150ddb613,772af31c-d921-41d8-9650-5daac644e4fe,5c4f0c14-d1da-42ec-b47d-3161f37beffe,319f7dc6-8952-4940-b290-b163dd75ddcf,founded,,,,,,,,,,,,,,2016-10-27 11:02:53.771223040
ed6c644c-6753-46f1-b162-82fda539b85f,2ec871cb-eb62-46ac-9797-a02002c4dbe3,02c00fcc-e37c-41a1-b90b-fab134609019,f3a73882-de86-4dc4-8959-030f4de18e9e,invested in,,2014-04-01 00:00:00.000000000,,,,,,,,,other,10000.0,,2016-10-27 11:02:53.975299072
ed6c644c-6753-46f1-b162-82fda539b85f,a10fc761-8554-44d3-90b4-78a6ff55db0c,6c931a70-6335-429c-a1b8-b525cfe11898,f1fe4c43-eff8-45b3-aa33-85c0ddf80a71,studied at,,1994-01-01 00:00:00.000000000,1998-12-01 00:00:00.000000000,highschool,,,,,,,,,,2016-10-27 11:02:53.975299072
ed6c644c-6753-46f1-b162-82fda539b85f,847d7488-ea3e-4de0-be4b-25d3e05af146,6c931a70-6335-429c-a1b8-b525cfe11898,b66ff90e-9be9-4624-be4a-e7d3b8dfefcf,attended,,,,,,,,,6.0,,,,,2016-10-27 11:02:53.975299072
