userid,nodeid,date,num_people,funding_amount,last_updated,last_retrieved
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2012-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2013-12-01 00:00:00.000000000,3.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2014-12-01 00:00:00.000000000,3.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2210746c-b3b3-4593-bbe3-ef4788979882,2015-12-01 00:00:00.000000000,5.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,2151235c-5670-4870-acef-f948498d8edd,2013-04-01 00:00:00.000000000,500.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,a82de8be-17d9-4358-b409-2824ddbe4284,2014-12-01 00:00:00.000000000,3.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,a82de8be-17d9-4358-b409-2824ddbe4284,2015-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:56.946938880
b937fe83-256a-44a5-9c78-51c7dc73b32a,57236366-d36a-46cf-ac18-12edc0728eee,2016-03-01 00:00:00.000000000,500.0,,,2016-10-27 11:01:56.946938880
bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,5ed72c04-3b03-4920-a516-80bba5045c7b,2016-05-01 00:00:00.000000000,500.0,,,2016-10-27 11:01:57.971749888
bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,a496c801-d02a-48b3-8773-e13429106d80,2011-12-01 00:00:00.000000000,4.0,,,2016-10-27 11:01:57.971749888
bac08cb7-c5c4-4f64-84f1-ac4423be4cd5,a496c801-d02a-48b3-8773-e13429106d80,2014-01-01 00:00:00.000000000,6.0,,,2016-10-27 11:01:57.971749888
bb78c124-3f42-43a9-b2df-a2c1a01f937b,06213147-ec3a-4918-ad5e-9d1b0495b332,2013-08-01 00:00:00.000000000,,25000.0,,2016-10-27 11:01:58.420418048
bb78c124-3f42-43a9-b2df-a2c1a01f937b,06213147-ec3a-4918-ad5e-9d1b0495b332,2013-12-01 00:00:00.000000000,2.0,,,2016-10-27 11:01:58.420418048
bb78c124-3f42-43a9-b2df-a2c1a01f937b,06213147-ec3a-4918-ad5e-9d1b0495b332,2014-12-01 00:00:00.000000000,3.0,,,2016-10-27 11:01:58.420418048
bb78c124-3f42-43a9-b2df-a2c1a01f937b,06213147-ec3a-4918-ad5e-9d1b0495b332,2015-12-01 00:00:00.000000000,6.0,,,2016-10-27 11:01:58.420418048
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,cbbcbe6b-99cb-43c9-8359-b59be97adde6,2016-07-01 00:00:00.000000000,10000.0,,,2016-10-27 11:01:59.561811968
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,cbb7a82d-015a-4a23-bd37-3d4f2579b08a,2015-10-01 00:00:00.000000000,100.0,,,2016-10-27 11:01:59.561811968
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,54c7cb82-ab20-4c3f-8ca3-50c8d6cd9d37,2011-08-01 00:00:00.000000000,500.0,,,2016-10-27 11:01:59.561811968
bc032641-b0a9-4d5b-8b9b-e72b7b4124cd,ce48e1f0-0830-4088-b329-e105f33bf071,2007-12-01 00:00:00.000000000,,5963.0,,2016-10-27 11:01:59.561811968
